Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
ESP,M,BOX,1,1,0,76,0.013157894736842105,0.013157894736842105,0.0,2
NCA,F,CTR,0,0,0,2,0.0,0.0,0.0,0
TUN,M,CSP,0,0,0,2,0.0,0.0,0.0,0
POL,M,FBL,0,26,17,106,0.0,0.24528301886792453,0.16037735849056603,43
ZAM,M,FBL,0,0,0,32,0.0,0.0,0.0,0
NGR,F,WRF,0,0,0,12,0.0,0.0,0.0,0
CAN,M,BSB,0,0,0,48,0.0,0.0,0.0,0
ANT,F,SWM,0,0,0,4,0.0,0.0,0.0,0
MNE,F,TEN,0,0,0,1,0.0,0.0,0.0,0
LTU,M,CSL,2,1,0,26,0.07692307692307693,0.038461538461538464,0.0,3
LTU,M,ROW,0,0,0,27,0.0,0.0,0.0,0
AUS,M,SAL,0,0,0,6,0.0,0.0,0.0,0
GDR,M,FBL,17,17,12,51,0.3333333333333333,0.3333333333333333,0.23529411764705882,46
KSA,M,KTE,0,1,0,1,0.0,1.0,0.0,1
EUN,F,ROW,4,0,0,17,0.23529411764705882,0.0,0.0,4
TCH,F,SHO,0,0,0,14,0.0,0.0,0.0,0
CAF,F,ARC,0,0,0,1,0.0,0.0,0.0,0
BEN,F,ATH,0,0,0,13,0.0,0.0,0.0,0
PAN,M,CRD,0,0,0,1,0.0,0.0,0.0,0
POR,M,GAR,0,0,0,82,0.0,0.0,0.0,0
FRA,M,TEN,2,2,0,16,0.125,0.125,0.0,4
CUB,F,SAL,0,0,0,1,0.0,0.0,0.0,0
ESA,F,ROW,0,0,0,2,0.0,0.0,0.0,0
IND,F,ARC,0,0,0,26,0.0,0.0,0.0,0
AUS,F,TTE,0,0,0,2,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,5,0.0,0.0,0.0,0
PNG,M,WLF,0,0,0,7,0.0,0.0,0.0,0
TCH,M,FEN,0,0,0,102,0.0,0.0,0.0,0
MAL,M,HOC,0,0,0,17,0.0,0.0,0.0,0
RSA,F,TEN,0,0,0,13,0.0,0.0,0.0,0
BEL,F,TRI,0,0,0,11,0.0,0.0,0.0,0
JPN,F,MPN,0,0,0,5,0.0,0.0,0.0,0
NAM,M,MTB,0,0,0,1,0.0,0.0,0.0,0
JPN,F,BDM,0,0,0,12,0.0,0.0,0.0,0
USA,F,SAL,0,0,0,1,0.0,0.0,0.0,0
TCH,M,TTE,0,0,0,4,0.0,0.0,0.0,0
CMR,F,SWM,0,0,0,3,0.0,0.0,0.0,0
GRE,M,FBL,0,0,0,38,0.0,0.0,0.0,0
GDR,M,CSL,0,0,0,2,0.0,0.0,0.0,0
CIV,M,ATH,0,1,0,71,0.0,0.014084507042253521,0.0,1
IRL,F,SHO,0,0,0,1,0.0,0.0,0.0,0
CHN,M,BKB,0,0,0,130,0.0,0.0,0.0,0
USA,F,SAL,0,0,0,1,0.0,0.0,0.0,0
EGY,F,SHO,0,0,0,21,0.0,0.0,0.0,0
VEN,F,ARC,0,0,0,3,0.0,0.0,0.0,0
CAN,M,EDR,0,0,0,2,0.0,0.0,0.0,0
LAT,M,EJP,0,0,0,1,0.0,0.0,0.0,0
JPN,M,OWS,0,0,0,1,0.0,0.0,0.0,0
ARG,M,VBV,0,0,0,2,0.0,0.0,0.0,0
HAI,M,WRF,0,0,0,1,0.0,0.0,0.0,0
BRA,M,EDR,0,0,0,1,0.0,0.0,0.0,0
ECU,M,ROW,0,0,0,1,0.0,0.0,0.0,0
USA,F,VBV,1,2,0,12,0.08333333333333333,0.16666666666666666,0.0,3
PER,F,SHO,0,0,0,3,0.0,0.0,0.0,0
ALG,M,WLF,0,0,0,16,0.0,0.0,0.0,0
GAB,M,BOX,0,0,0,12,0.0,0.0,0.0,0
IRI,M,ARC,0,0,0,3,0.0,0.0,0.0,0
TGA,M,ARC,0,0,0,2,0.0,0.0,0.0,0
ECU,M,CSL,0,0,0,2,0.0,0.0,0.0,0
UGA,F,ROW,0,0,0,1,0.0,0.0,0.0,0
ARG,M,EVE,0,0,0,156,0.0,0.0,0.0,0
CAN,F,FBL,19,0,11,76,0.25,0.0,0.14473684210526316,30
BOL,F,SHO,0,0,0,1,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
CHN,M,TKW,2,0,1,8,0.25,0.0,0.125,3
HKG,F,ROW,0,0,0,5,0.0,0.0,0.0,0
NED,M,SAL,0,0,1,1,0.0,0.0,1.0,1
PAN,F,GAR,0,0,0,4,0.0,0.0,0.0,0
BIZ,F,CTR,0,0,0,2,0.0,0.0,0.0,0
MAR,F,GLF,0,0,0,2,0.0,0.0,0.0,0
BER,M,ATH,0,0,0,47,0.0,0.0,0.0,0
INA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
SGP,F,OWS,0,0,0,1,0.0,0.0,0.0,0
SLO,M,JUD,0,0,0,13,0.0,0.0,0.0,0
SVK,M,TEN,0,0,0,25,0.0,0.0,0.0,0
BHU,M,JUD,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,8,0,8,0.0,1.0,0.0,8
EGY,M,CSP,0,0,0,1,0.0,0.0,0.0,0
SWE,M,GAR,0,0,80,275,0.0,0.0,0.2909090909090909,80
DEN,M,CRD,0,0,0,5,0.0,0.0,0.0,0
SUD,M,WLF,0,0,0,4,0.0,0.0,0.0,0
NOR,M,TEN,0,0,0,20,0.0,0.0,0.0,0
UZB,F,WLF,0,0,0,3,0.0,0.0,0.0,0
NED,M,SAL,3,0,0,3,1.0,0.0,0.0,3
SLO,F,TEN,0,0,0,2,0.0,0.0,0.0,0
CRC,M,JUD,0,0,0,17,0.0,0.0,0.0,0
JPN,M,SKB,0,0,1,4,0.0,0.0,0.25,1
NOR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
ITA,F,TEN,0,0,0,7,0.0,0.0,0.0,0
EST,F,WRF,0,0,0,2,0.0,0.0,0.0,0
FRA,M,CSL,2,0,0,4,0.5,0.0,0.0,2
TTO,F,GAR,0,0,0,4,0.0,0.0,0.0,0
NZL,M,VBV,0,0,0,2,0.0,0.0,0.0,0
BRA,M,FBL,31,42,36,226,0.13716814159292035,0.18584070796460178,0.1592920353982301,109
GAB,F,SWM,0,0,0,1,0.0,0.0,0.0,0
IRI,F,BDM,0,0,0,1,0.0,0.0,0.0,0
PER,F,SAL,0,0,0,7,0.0,0.0,0.0,0
VEN,F,TTE,0,0,0,11,0.0,0.0,0.0,0
CGO,F,ATH,0,0,0,1,0.0,0.0,0.0,0
SWE,M,ROW,0,0,0,9,0.0,0.0,0.0,0
LTU,M,TEN,0,0,0,1,0.0,0.0,0.0,0
ANG,M,BOX,0,0,0,7,0.0,0.0,0.0,0
POL,F,VBV,0,0,0,2,0.0,0.0,0.0,0
CIV,M,JUD,0,0,0,6,0.0,0.0,0.0,0
LIB,F,TKW,0,0,0,1,0.0,0.0,0.0,0
SMR,F,SHO,0,0,0,9,0.0,0.0,0.0,0
GBR,F,EJP,0,0,0,2,0.0,0.0,0.0,0
ITA,M,CTR,13,31,62,403,0.03225806451612903,0.07692307692307693,0.15384615384615385,106
GBR,F,BDM,0,0,0,23,0.0,0.0,0.0,0
ITA,M,ART,1,7,5,179,0.00558659217877095,0.03910614525139665,0.027932960893854747,13
ISR,F,FEN,0,0,0,14,0.0,0.0,0.0,0
SWE,F,DIV,3,2,2,55,0.05454545454545454,0.03636363636363636,0.03636363636363636,7
RSA,M,BDM,0,0,0,13,0.0,0.0,0.0,0
CRC,M,ATH,0,0,0,29,0.0,0.0,0.0,0
DEN,M,TRI,0,0,0,4,0.0,0.0,0.0,0
FRA,M,SAL,6,3,5,142,0.04225352112676056,0.02112676056338028,0.035211267605633804,14
GBR,M,CSL,0,0,2,6,0.0,0.0,0.3333333333333333,2
IRL,F,SAL,0,0,0,14,0.0,0.0,0.0,0
THA,M,SWM,0,0,0,40,0.0,0.0,0.0,0
UZB,M,WRF,0,3,1,60,0.0,0.05,0.016666666666666666,4
IRL,M,SAL,0,0,0,2,0.0,0.0,0.0,0
GER,F,MPN,0,0,1,10,0.0,0.0,0.1,1
PHI,F,BOX,0,1,0,2,0.0,0.5,0.0,1
EUN,F,SWA,0,0,0,5,0.0,0.0,0.0,0
SWE,M,BOX,6,5,0,76,0.07894736842105263,0.06578947368421052,0.0,11
TUR,F,BKB,0,0,0,23,0.0,0.0,0.0,0
URS,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NOR,M,SAL,0,0,4,4,0.0,0.0,1.0,4
ARG,M,HBL,0,0,0,45,0.0,0.0,0.0,0
ISR,F,GRY,0,0,1,32,0.0,0.0,0.03125,1
AUS,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SLO,M,ATH,0,0,0,53,0.0,0.0,0.0,0
KOR,F,GLF,0,0,1,8,0.0,0.0,0.125,1
GBR,M,SAL,0,0,2,2,0.0,0.0,1.0,2
LAT,F,SWM,0,0,0,10,0.0,0.0,0.0,0
FRA,F,MTB,0,0,0,2,0.0,0.0,0.0,0
CAN,M,FBL,0,0,0,28,0.0,0.0,0.0,0
BHU,F,SHO,0,0,0,3,0.0,0.0,0.0,0
GBR,F,EVE,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,3,0,3,0.0,1.0,0.0,3
JOR,F,TKW,0,0,0,5,0.0,0.0,0.0,0
BRN,M,SAL,0,0,0,5,0.0,0.0,0.0,0
GBR,M,CSP,1,0,0,1,1.0,0.0,0.0,1
DOM,M,SHO,0,0,0,9,0.0,0.0,0.0,0
UKR,M,CTR,0,1,0,70,0.0,0.014285714285714285,0.0,1
SVK,M,CSL,0,0,0,2,0.0,0.0,0.0,0
ANG,F,ATH,0,0,0,9,0.0,0.0,0.0,0
URU,M,ROW,4,1,0,46,0.08695652173913043,0.021739130434782608,0.0,5
GBR,M,PBT,0,0,0,2,0.0,0.0,0.0,0
EGY,F,SAL,0,0,0,1,0.0,0.0,0.0,0
KOR,M,SHO,0,4,0,146,0.0,0.0273972602739726,0.0,4
KIR,F,JUD,0,0,0,1,0.0,0.0,0.0,0
CGO,F,JUD,0,0,0,1,0.0,0.0,0.0,0
SWE,F,SWM,9,8,0,367,0.02452316076294278,0.021798365122615803,0.0,17
VEN,F,CTR,0,0,0,18,0.0,0.0,0.0,0
ANZ,M,TEN,1,0,0,1,1.0,0.0,0.0,1
URU,M,CSL,0,0,0,4,0.0,0.0,0.0,0
MAD,M,SWM,0,0,0,10,0.0,0.0,0.0,0
USA,F,MPN,0,1,0,11,0.0,0.09090909090909091,0.0,1
PUR,M,TRI,0,0,0,1,0.0,0.0,0.0,0
ESP,M,GAR,0,1,1,370,0.0,0.002702702702702703,0.002702702702702703,2
NOR,M,CSL,1,2,4,86,0.011627906976744186,0.023255813953488372,0.046511627906976744,7
CAN,M,VBV,0,0,0,6,0.0,0.0,0.0,0
NOR,M,ROW,25,4,0,132,0.1893939393939394,0.030303030303030304,0.0,29
SVK,M,CSL,0,4,5,86,0.0,0.046511627906976744,0.05813953488372093,9
CUB,M,HBL,0,0,0,27,0.0,0.0,0.0,0
PER,M,BDM,0,0,0,2,0.0,0.0,0.0,0
FRA,M,SHO,21,13,5,538,0.03903345724907063,0.024163568773234202,0.00929368029739777,39
KEN,F,BOX,0,0,0,3,0.0,0.0,0.0,0
CAN,F,CLB,0,0,0,1,0.0,0.0,0.0,0
SVK,M,ROW,0,0,0,5,0.0,0.0,0.0,0
MRI,M,BDM,0,0,0,1,0.0,0.0,0.0,0
SAA,F,CSL,0,0,0,1,0.0,0.0,0.0,0
KOR,M,SAL,0,0,0,40,0.0,0.0,0.0,0
GHA,F,TTE,0,0,0,5,0.0,0.0,0.0,0
THA,F,BDM,0,0,0,28,0.0,0.0,0.0,0
GER,M,TOW,0,0,8,8,0.0,0.0,1.0,8
ITA,M,SWM,10,5,2,486,0.0205761316872428,0.0102880658436214,0.00411522633744856,17
CUB,F,SHO,0,0,0,27,0.0,0.0,0.0,0
GRE,M,BSB,0,0,0,23,0.0,0.0,0.0,0
POR,F,FEN,0,0,0,2,0.0,0.0,0.0,0
VEN,M,GAR,0,0,0,6,0.0,0.0,0.0,0
GUA,F,EVE,0,0,0,2,0.0,0.0,0.0,0
DOM,M,SAL,0,0,0,2,0.0,0.0,0.0,0
TCH,F,SAL,0,0,0,2,0.0,0.0,0.0,0
NED,M,GAR,0,0,0,126,0.0,0.0,0.0,0
BRN,M,SHO,0,0,0,8,0.0,0.0,0.0,0
GUA,M,BDM,0,0,0,6,0.0,0.0,0.0,0
ECU,M,TEN,0,0,0,6,0.0,0.0,0.0,0
BEL,M,DIV,0,0,0,11,0.0,0.0,0.0,0
RUS,F,JUD,2,1,0,41,0.04878048780487805,0.024390243902439025,0.0,3
QAT,M,TKW,0,0,0,1,0.0,0.0,0.0,0
IND,F,TTE,0,0,0,12,0.0,0.0,0.0,0
MEX,F,GTR,0,0,0,1,0.0,0.0,0.0,0
SWE,M,SAL,0,4,0,4,0.0,1.0,0.0,4
ROC,M,BK3,0,4,0,4,0.0,1.0,0.0,4
TPE,M,TTE,1,0,0,31,0.03225806451612903,0.0,0.0,1
BEL,M,WLF,1,1,1,45,0.022222222222222223,0.022222222222222223,0.022222222222222223,3
JAM,F,TRI,0,0,0,1,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SCG,M,WPO,5,5,0,38,0.13157894736842105,0.13157894736842105,0.0,10
POR,M,BOX,0,0,0,1,0.0,0.0,0.0,0
TPE,M,FEN,0,0,0,8,0.0,0.0,0.0,0
THA,M,CTR,0,0,0,46,0.0,0.0,0.0,0
UAR,M,FBL,0,0,0,17,0.0,0.0,0.0,0
BLR,F,BKB,0,0,0,22,0.0,0.0,0.0,0
SEY,M,BOX,0,0,0,14,0.0,0.0,0.0,0
POR,F,GRY,0,0,0,3,0.0,0.0,0.0,0
UKR,F,SHO,0,0,1,37,0.0,0.0,0.02702702702702703,1
MAS,F,GLF,0,0,0,3,0.0,0.0,0.0,0
ITA,F,SHO,0,2,2,45,0.0,0.044444444444444446,0.044444444444444446,4
MAD,M,CTR,0,0,0,1,0.0,0.0,0.0,0
CHN,M,MPN,0,0,0,12,0.0,0.0,0.0,0
KAZ,M,FEN,0,0,0,8,0.0,0.0,0.0,0
UZB,F,TEN,0,0,0,2,0.0,0.0,0.0,0
KAZ,M,TTE,0,0,0,2,0.0,0.0,0.0,0
ISV,F,SAL,0,0,0,3,0.0,0.0,0.0,0
UKR,M,SWM,0,0,0,125,0.0,0.0,0.0,0
IRI,M,WRF,16,9,5,200,0.08,0.045,0.025,30
FIJ,M,SWM,0,0,0,33,0.0,0.0,0.0,0
COK,M,WLF,0,0,0,6,0.0,0.0,0.0,0
EOR,M,WLF,0,0,0,1,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
SWE,M,TEN,1,0,0,6,0.16666666666666666,0.0,0.0,1
ARM,M,CTR,0,0,0,1,0.0,0.0,0.0,0
FSM,F,ATH,0,0,0,5,0.0,0.0,0.0,0
BAH,M,SAL,0,0,0,3,0.0,0.0,0.0,0
GEQ,F,ATH,0,0,0,11,0.0,0.0,0.0,0
NED,M,VBV,0,0,0,4,0.0,0.0,0.0,0
BUL,F,BOX,0,0,1,4,0.0,0.0,0.25,1
LIE,M,CTR,0,0,0,12,0.0,0.0,0.0,0
JPN,F,HOC,0,0,0,80,0.0,0.0,0.0,0
CUB,M,BSB,0,23,50,112,0.0,0.20535714285714285,0.44642857142857145,73
FIN,M,MPN,7,0,0,68,0.10294117647058823,0.0,0.0,7
URU,M,WLF,0,0,0,3,0.0,0.0,0.0,0
EGY,F,VBV,0,0,0,2,0.0,0.0,0.0,0
MYA,F,ATH,0,0,0,11,0.0,0.0,0.0,0
BEL,F,BMX,0,0,0,1,0.0,0.0,0.0,0
BLR,F,BDM,0,0,0,4,0.0,0.0,0.0,0
FRA,F,HBL,0,10,13,90,0.0,0.1111111111111111,0.14444444444444443,23
GRE,F,WRF,0,0,0,7,0.0,0.0,0.0,0
BRA,M,EVE,2,0,0,164,0.012195121951219513,0.0,0.0,2
VIE,F,TKW,0,1,0,6,0.0,0.16666666666666666,0.0,1
SUI,M,SAL,0,3,0,101,0.0,0.0297029702970297,0.0,3
CHI,M,SAL,0,0,0,22,0.0,0.0,0.0,0
CHN,F,TTE,2,4,2,8,0.25,0.5,0.25,8
GRE,M,HBL,0,0,0,15,0.0,0.0,0.0,0
GBR,M,PBT,0,0,0,1,0.0,0.0,0.0,0
BLR,M,CSP,0,0,0,7,0.0,0.0,0.0,0
GUM,M,SAL,0,0,0,6,0.0,0.0,0.0,0
PLE,F,ATH,0,0,0,5,0.0,0.0,0.0,0
UZB,F,JUD,0,0,0,9,0.0,0.0,0.0,0
CYP,F,ATH,0,0,0,23,0.0,0.0,0.0,0
POR,M,WRF,0,0,0,20,0.0,0.0,0.0,0
GRN,M,BOX,0,0,0,9,0.0,0.0,0.0,0
ALG,F,GAR,0,0,0,4,0.0,0.0,0.0,0
MKD,F,ATH,0,0,0,5,0.0,0.0,0.0,0
CAN,M,EVE,3,2,2,131,0.022900763358778626,0.015267175572519083,0.015267175572519083,7
USA,F,ATH,27,47,82,936,0.028846153846153848,0.050213675213675216,0.0876068376068376,156
GBR,M,JDP,1,1,0,9,0.1111111111111111,0.1111111111111111,0.0,2
BRA,F,TKW,0,0,0,8,0.0,0.0,0.0,0
CRO,F,CSP,0,0,0,3,0.0,0.0,0.0,0
AUS,F,SKB,0,0,0,2,0.0,0.0,0.0,0
GER,F,EDR,0,1,5,8,0.0,0.125,0.625,6
ASA,M,ATH,0,0,0,8,0.0,0.0,0.0,0
ROC,F,RU7,0,0,0,13,0.0,0.0,0.0,0
CHN,M,VBV,0,0,0,4,0.0,0.0,0.0,0
LAT,M,ATH,1,3,0,97,0.010309278350515464,0.030927835051546393,0.0,4
YUG,M,CSL,0,0,0,2,0.0,0.0,0.0,0
ECU,F,BOX,0,0,0,2,0.0,0.0,0.0,0
GER,M,ROW,2,0,0,2,1.0,0.0,0.0,2
TGA,M,BOX,0,1,0,13,0.0,0.07692307692307693,0.0,1
PAR,F,GLF,0,0,0,1,0.0,0.0,0.0,0
POL,F,SAL,0,0,0,22,0.0,0.0,0.0,0
KOR,M,VVO,0,0,0,94,0.0,0.0,0.0,0
RUS,F,TEN,1,4,1,40,0.025,0.1,0.025,6
IRI,M,BOX,0,0,0,57,0.0,0.0,0.0,0
AHO,F,SAL,0,0,0,1,0.0,0.0,0.0,0
SWE,M,TEN,0,0,0,1,0.0,0.0,0.0,0
LIE,M,SWM,0,0,0,3,0.0,0.0,0.0,0
ESP,F,CRD,0,0,0,3,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
AUT,M,SAL,0,0,0,2,0.0,0.0,0.0,0
TPE,F,FEN,0,0,0,1,0.0,0.0,0.0,0
ESP,M,ARC,0,0,1,29,0.0,0.0,0.034482758620689655,1
AUT,F,GRY,0,0,0,6,0.0,0.0,0.0,0
CZE,M,BDM,0,0,0,3,0.0,0.0,0.0,0
DEN,F,EVE,0,2,0,48,0.0,0.041666666666666664,0.0,2
NZL,M,MPN,0,0,0,1,0.0,0.0,0.0,0
BEL,M,ROW,3,5,0,143,0.02097902097902098,0.03496503496503497,0.0,8
ARM,M,SWM,0,0,0,6,0.0,0.0,0.0,0
GER,F,ATH,16,18,6,491,0.032586558044806514,0.03665987780040733,0.012219959266802444,40
FIJ,F,SAL,0,0,0,2,0.0,0.0,0.0,0
MEX,M,BDM,0,0,0,2,0.0,0.0,0.0,0
FRA,M,VVO,0,0,10,58,0.0,0.0,0.1724137931034483,10
BEL,M,CSL,0,0,0,86,0.0,0.0,0.0,0
USA,F,EDR,0,2,0,4,0.0,0.5,0.0,2
CHN,F,EVE,0,0,0,1,0.0,0.0,0.0,0
CUB,M,SAL,0,0,0,4,0.0,0.0,0.0,0
SWE,M,SAL,0,0,3,3,0.0,0.0,1.0,3
MKD,M,TKW,0,1,0,1,0.0,1.0,0.0,1
COK,M,CSL,0,0,0,3,0.0,0.0,0.0,0
VEN,M,ARC,0,0,0,2,0.0,0.0,0.0,0
BEL,F,TTE,0,0,0,1,0.0,0.0,0.0,0
NED,M,ARC,1,1,8,49,0.02040816326530612,0.02040816326530612,0.16326530612244897,10
GAM,M,JUD,0,0,0,1,0.0,0.0,0.0,0
TUR,F,BDM,0,0,0,3,0.0,0.0,0.0,0
LCA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
PUR,F,SBL,0,0,0,15,0.0,0.0,0.0,0
IRL,M,SAL,0,0,0,2,0.0,0.0,0.0,0
RUS,M,SAL,7,0,0,7,1.0,0.0,0.0,7
MOZ,M,CSP,0,0,0,1,0.0,0.0,0.0,0
AUS,F,ART,0,0,0,1,0.0,0.0,0.0,0
ZIM,F,ATH,0,0,0,12,0.0,0.0,0.0,0
SVK,M,WLF,0,0,0,9,0.0,0.0,0.0,0
GDR,M,HBL,0,0,13,43,0.0,0.0,0.3023255813953488,13
GBR,M,RUG,0,15,0,15,0.0,1.0,0.0,15
ROU,M,JUD,0,0,0,33,0.0,0.0,0.0,0
FRA,M,SAL,3,0,0,6,0.5,0.0,0.0,3
SYR,M,ATH,0,0,0,22,0.0,0.0,0.0,0
MAR,F,GAR,0,0,0,5,0.0,0.0,0.0,0
CHN,M,BDM,1,2,1,20,0.05,0.1,0.05,4
CAN,F,VBV,0,0,0,2,0.0,0.0,0.0,0
UZB,M,BOX,6,2,3,57,0.10526315789473684,0.03508771929824561,0.05263157894736842,11
GBR,F,BKB,0,0,0,12,0.0,0.0,0.0,0
NOR,M,WLF,0,0,0,13,0.0,0.0,0.0,0
BEL,F,CTR,0,0,0,27,0.0,0.0,0.0,0
CHN,F,CRD,0,0,0,1,0.0,0.0,0.0,0
SWE,M,WRF,15,15,13,275,0.05454545454545454,0.05454545454545454,0.04727272727272727,43
NOR,M,DIV,0,0,0,14,0.0,0.0,0.0,0
BIZ,M,WLF,0,0,0,1,0.0,0.0,0.0,0
ITA,M,MTB,0,0,0,3,0.0,0.0,0.0,0
GRE,M,TOW,0,8,0,8,0.0,1.0,0.0,8
ALG,M,TEN,0,0,0,1,0.0,0.0,0.0,0
CHI,M,SHO,0,0,0,51,0.0,0.0,0.0,0
SUI,M,SHO,20,6,17,254,0.07874015748031496,0.023622047244094488,0.06692913385826772,43
POL,M,HBL,7,0,0,72,0.09722222222222222,0.0,0.0,7
DEN,M,BDM,1,0,0,14,0.07142857142857142,0.0,0.0,1
HKG,M,GAR,0,0,0,1,0.0,0.0,0.0,0
AUT,F,FEN,0,0,1,27,0.0,0.0,0.037037037037037035,1
MOZ,F,SAL,0,0,0,3,0.0,0.0,0.0,0
CHI,F,FBL,0,0,0,22,0.0,0.0,0.0,0
COD,F,ATH,0,0,0,12,0.0,0.0,0.0,0
UAR,M,EVE,0,0,0,6,0.0,0.0,0.0,0
YMD,M,ATH,0,0,0,3,0.0,0.0,0.0,0
BRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
MDA,F,WRF,0,0,0,4,0.0,0.0,0.0,0
ESP,F,EVE,0,0,0,12,0.0,0.0,0.0,0
DEN,F,CRD,0,0,0,3,0.0,0.0,0.0,0
BOH,M,WRF,0,0,0,10,0.0,0.0,0.0,0
NOR,M,SAL,0,0,7,7,0.0,0.0,1.0,7
AUT,M,SAL,0,0,0,1,0.0,0.0,0.0,0
NZL,M,CSP,0,0,0,2,0.0,0.0,0.0,0
UKR,F,KTE,0,1,0,2,0.0,0.5,0.0,1
JPN,F,TEN,0,0,0,2,0.0,0.0,0.0,0
GUY,F,TTE,0,0,0,1,0.0,0.0,0.0,0
NED,M,GTR,0,0,0,2,0.0,0.0,0.0,0
GER,F,ART,1,0,0,13,0.07692307692307693,0.0,0.0,1
AUS,M,SAL,0,0,0,2,0.0,0.0,0.0,0
USA,F,SKB,0,0,0,6,0.0,0.0,0.0,0
GRE,M,SAL,0,0,0,3,0.0,0.0,0.0,0
ISR,M,BKB,0,0,0,12,0.0,0.0,0.0,0
ROU,F,SWM,2,1,2,134,0.014925373134328358,0.007462686567164179,0.014925373134328358,5
RSA,F,BDM,0,0,0,9,0.0,0.0,0.0,0
CAN,M,VVO,0,0,0,60,0.0,0.0,0.0,0
MEX,F,BOX,0,0,0,2,0.0,0.0,0.0,0
BEL,M,EJP,4,0,0,9,0.4444444444444444,0.0,0.0,4
AUS,F,ATH,11,9,9,424,0.025943396226415096,0.02122641509433962,0.02122641509433962,29
GBR,M,FBL,0,11,0,11,0.0,1.0,0.0,11
GER,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NOR,M,VBV,0,0,0,4,0.0,0.0,0.0,0
LTU,M,ATH,0,0,1,57,0.0,0.0,0.017543859649122806,1
JPN,F,OWS,0,0,0,1,0.0,0.0,0.0,0
GUM,F,WLF,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,4,0.0,0.0,0.0,0
THA,F,WLF,3,1,4,20,0.15,0.05,0.2,8
FRA,F,FEN,6,7,8,172,0.03488372093023256,0.040697674418604654,0.046511627906976744,21
ESP,F,WRF,0,0,0,3,0.0,0.0,0.0,0
KOR,M,EVE,0,0,0,50,0.0,0.0,0.0,0
ITA,F,KTE,1,0,0,2,0.5,0.0,0.0,1
NEP,M,SHO,0,0,0,1,0.0,0.0,0.0,0
TKM,F,SHO,0,0,0,1,0.0,0.0,0.0,0
NOR,M,JUD,0,0,0,4,0.0,0.0,0.0,0
PAR,F,SWM,0,0,0,6,0.0,0.0,0.0,0
USA,M,GAR,0,0,0,6,0.0,0.0,0.0,0
INA,M,TKW,0,0,0,1,0.0,0.0,0.0,0
MEX,M,OWS,0,0,0,1,0.0,0.0,0.0,0
LUX,M,TRI,0,0,0,2,0.0,0.0,0.0,0
BIZ,M,JUD,0,0,0,2,0.0,0.0,0.0,0
CRC,M,TEN,0,0,0,1,0.0,0.0,0.0,0
ARU,M,CTR,0,0,0,3,0.0,0.0,0.0,0
AUT,M,WRF,3,2,1,94,0.031914893617021274,0.02127659574468085,0.010638297872340425,6
FRA,F,GRY,0,0,0,20,0.0,0.0,0.0,0
LIB,M,SWM,0,0,0,36,0.0,0.0,0.0,0
ROU,F,DIV,0,0,0,14,0.0,0.0,0.0,0
BEL,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SVK,M,JUD,0,1,0,7,0.0,0.14285714285714285,0.0,1
NED,F,BMX,1,0,0,3,0.3333333333333333,0.0,0.0,1
GBR,M,RQT,2,1,1,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,4
CZE,M,OWS,0,0,0,1,0.0,0.0,0.0,0
SLO,M,TEN,0,0,0,3,0.0,0.0,0.0,0
ROU,M,WLF,0,1,2,65,0.0,0.015384615384615385,0.03076923076923077,3
EST,M,MPN,0,0,0,3,0.0,0.0,0.0,0
SOL,M,SWM,0,0,0,1,0.0,0.0,0.0,0
ROU,M,DIV,0,0,0,9,0.0,0.0,0.0,0
BEL,M,SAL,0,0,0,2,0.0,0.0,0.0,0
GBR,M,VBV,0,0,0,2,0.0,0.0,0.0,0
POR,M,EVE,0,0,0,1,0.0,0.0,0.0,0
CHN,F,WRF,3,4,2,22,0.13636363636363635,0.18181818181818182,0.09090909090909091,9
ISR,M,TKW,0,0,0,1,0.0,0.0,0.0,0
ANZ,M,ATH,1,0,0,22,0.045454545454545456,0.0,0.0,1
BRA,M,VVO,0,11,20,177,0.0,0.062146892655367235,0.11299435028248588,31
BOL,M,SWM,0,0,0,11,0.0,0.0,0.0,0
LBA,M,TTE,0,0,0,1,0.0,0.0,0.0,0
