Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect,,,Coaching_Effect
1996,2000,1,0,2.6,1.118,0.26355,FALSE,Ukraine_SWM_mens.csv,2.6,,,
1996,2000,0,2,2.67,2.449,0.01431,TRUE,China_BDM_mens.csv,2.67,,,
1996,2000,0,2,2.67,0.622,0.53383,FALSE,Argentina_SAL_mens.csv,2.67,,,
1996,2000,2,0,2.67,2.449,0.01431,TRUE,Switzerland_EVE_mens.csv,2.67,,,
1996,2000,1,0,2.75,1.155,0.24821,FALSE,Saudi_Arabia_ATH_mens.csv,2.75,,,
1996,2000,1,0,2.75,0.756,0.44969,FALSE,United_States_SHO_womens.csv,2.75,,,
1996,2000,0,2,2.8,1.826,0.06789,FALSE,Kazakhstan_BOX_mens.csv,2.8,,,
1996,2000,0,2,3,0.894,0.37109,FALSE,China_WLF_mens.csv,3,,,
1996,2000,2,0,3,1.633,0.10247,FALSE,Norway_SAL_mens.csv,3,,,
1996,2000,0,1,3,0,1,FALSE,Italy_ARC_mens.csv,3,,,
1996,2000,0,2,3,0,1,FALSE,Russia_DIV_mens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Indonesia-1_BDM_mens.csv,3,,,
1996,2000,1,0,3,1.414,0.1573,FALSE,Georgia_JUD_mens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Slovakia_SWM_womens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Bulgaria_ROW_womens.csv,3,,,
1996,2000,1,0,3,1.414,0.1573,FALSE,United_Kingdom_CTR_womens.csv,3,,,
1996,2000,0,1,3,0,1,FALSE,China-2_BDM_womens.csv,3,,,
1996,2000,0,2,3,0,1,FALSE,Ukraine_ARC_womens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Hungary_BOX_mens.csv,3,,,
1996,2000,0,1,3,0,1,FALSE,United_States_ARC_mens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Indonesia-1_BDM_womens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Italy_SHO_womens.csv,3,,,
1996,2000,0,2,3,2,0.0455,TRUE,Denmark_ROW_mens.csv,3,,,
1996,2000,1,0,3,1.414,0.1573,FALSE,Barbados_ATH_mens.csv,3,,,
1996,2000,0,2,3,0,1,FALSE,South_Korea-1_BDM_mens.csv,3,,,
1996,2000,0,2,3,2,0.0455,TRUE,Germany_EVE_mens.csv,3,,,
1996,2000,0,1,3,0,1,FALSE,South_Korea_ARC_mens.csv,3,,,
1996,2000,1,0,3,1.414,0.1573,FALSE,Sri_Lanka_ATH_womens.csv,3,,,
1996,2000,0,2,3,0,1,FALSE,Netherlands_EVE_womens.csv,3,,,
1996,2000,1,0,3,0,1,FALSE,Romania_JUD_womens.csv,3,,,
1996,2000,2,0,3,2,0.0455,TRUE,Bulgaria_GAR_mens.csv,3,,,
1996,2000,-3,6,3.09,1.005,0.31499,FALSE,Italy_FEN_mens.csv,3.09,,,
1996,2000,0,2,3.33,2.449,0.01431,TRUE,United_Kingdom_EVE_womens.csv,3.33,,,
1996,2000,2,0,3.33,2.449,0.01431,TRUE,South_Korea_FEN_mens.csv,3.33,,,
1996,2000,0,2,3.33,0.689,0.49058,FALSE,United_States_ROW_womens.csv,3.33,,,
1996,2000,0,3,3.43,2.291,0.02195,TRUE,Denmark_SAL_mens.csv,3.43,,,
1996,2000,0,2,3.5,1.089,0.27597,FALSE,Japan_JUD_womens.csv,3.5,,,
1996,2000,1,0,3.5,1.414,0.1573,FALSE,Algeria_BOX_mens.csv,3.5,,,
1996,2000,-2,3,3.5,1.633,0.10247,FALSE,Japan_JUD_mens.csv,3.5,,,
1996,2000,1,0,3.5,1.155,0.24821,FALSE,New_Zealand_SAL_mens.csv,3.5,,,
1996,2000,0,3,3.5,2.449,0.01431,TRUE,China_FEN_womens.csv,3.5,,,
1996,2000,0,2,3.56,0.798,0.42477,FALSE,Slovakia_CSL_mens.csv,3.56,,,
1996,2000,0,3,3.6,2.07,0.03843,TRUE,Ukraine_SWM_womens.csv,3.6,,,
1996,2000,0,2,4,2.449,0.01431,TRUE,Germany_CSL_womens.csv,4,,,
1996,2000,1,1,4,0,1,FALSE,Estonia_JUD_mens.csv,4,,,
1996,2000,1,0,4,1.225,0.22067,FALSE,Ireland_ATH_womens.csv,4,,,
1996,2000,2,0,4,2,0.0455,TRUE,France_SWA_womens.csv,4,,,
1996,2000,0,1,4,1.208,0.22702,FALSE,Czech_Republic_SHO_mens.csv,4,,,
1996,2000,2,0,4,2,0.0455,TRUE,Slovenia_ROW_mens.csv,4,,,
1996,2000,1,0,4,1.414,0.1573,FALSE,Latvia_ATH_mens.csv,4,,,
1996,2000,1,0,4,0,1,FALSE,Sweden_ATH_womens.csv,4,,,
1996,2000,0,3,4,0,1,FALSE,Hungary_CSL_womens.csv,4,,,
1996,2000,0,1,4,0,1,FALSE,Portugal_JUD_mens.csv,4,,,
1996,2000,0,2,4,0,1,FALSE,China_DIV_womens.csv,4,,,
1996,2000,1,1,4,2,0.0455,TRUE,Ukraine_DIV_womens.csv,4,,,
1996,2000,1,1,4,0,1,FALSE,France-1_TTE_mens.csv,4,,,
1996,2000,0,2,4,2,0.0455,TRUE,United_States_TEN_womens.csv,4,,,
1996,2000,1,0,4,0,1,FALSE,Ukraine_JUD_mens.csv,4,,,
1996,2000,1,1,4,0,1,FALSE,Lithuania_ROW_womens.csv,4,,,
1996,2000,1,1,4,2,0.0455,TRUE,Russia_DIV_womens.csv,4,,,
1996,2000,1,1,4.04,1.041,0.29807,FALSE,Greece_ATH_womens.csv,4.04,,,
1996,2000,1,1,4.05,1.602,0.10909,FALSE,United_Kingdom_EVE_mens.csv,4.05,,,
1996,2000,1,1,4.13,0.898,0.36919,FALSE,Belarus_ATH_womens.csv,4.13,,,
1996,2000,1,1,4.17,1.575,0.11535,FALSE,United_Kingdom_CSL_mens.csv,4.17,,,
1996,2000,0,3,4.2,0.785,0.43237,FALSE,Australia_SAL_mens.csv,4.2,,,
1996,2000,1,1,4.27,1.638,0.10152,FALSE,Finland_SAL_mens.csv,4.27,,,
1996,2000,1,0,4.33,1.225,0.22067,FALSE,Finland_ATH_mens.csv,4.33,,,
1996,2000,0,4,4.44,2.683,0.00729,TRUE,United_States_EVE_womens.csv,4.44,,,
1996,2000,-1,4,4.46,1.026,0.30476,FALSE,Cuba_BOX_mens.csv,4.46,,,
1996,2000,3,0,4.5,3.464,0.00053,TRUE,China_FEN_mens.csv,4.5,,,
1996,2000,1,1,4.5,4.243,2.00E-05,TRUE,South_Korea-2_BDM_mens.csv,4.5,,,
1996,2000,1,1,4.5,1.809,0.07044,FALSE,United_Kingdom_SHO_mens.csv,4.5,,,
1996,2000,1,1,4.5,1.809,0.07044,FALSE,Poland_CSL_womens.csv,4.5,,,
1996,2000,1,1,4.5,4.243,2.00E-05,TRUE,Belgium_TEN_womens.csv,4.5,,,
1996,2000,1,1,4.5,4.243,2.00E-05,TRUE,Australia_DIV_womens.csv,4.5,,,
1996,2000,-1,8,4.51,0.692,0.48923,FALSE,Russia_WRF_mens.csv,4.51,,,
1996,2000,0,4,4.57,3.055,0.00225,TRUE,Germany_EVE_womens.csv,4.57,,,
1996,2000,1,0,4.67,1.225,0.22067,FALSE,Italy_SAL_mens.csv,4.67,,,
1996,2000,0,2,4.67,1.494,0.13513,FALSE,Russia_FEN_womens.csv,4.67,,,
1996,2000,1,0,4.8,1.118,0.26355,FALSE,Spain_ATH_womens.csv,4.8,,,
1996,2000,1,1,4.9,1.481,0.13869,FALSE,Poland_ROW_mens.csv,4.9,,,
1996,2000,1,0,5,0,1,FALSE,Algeria_ATH_womens.csv,5,,,
1996,2000,0,3,5,0,1,FALSE,Netherlands_EVE_mens.csv,5,,,
1996,2000,1,1,5.33,4.899,0,TRUE,China_DIV_mens.csv,5.33,,,
1996,2000,1,1,5.33,1.732,0.08326,FALSE,Bulgaria_WRF_mens.csv,5.33,,,
1996,2000,2,0,5.33,2.449,0.01431,TRUE,Sweden_CSL_mens.csv,5.33,,,
1996,2000,1,1,5.33,4.899,0,TRUE,Spain_TEN_mens.csv,5.33,,,
1996,2000,0,4,5.33,0.893,0.37176,FALSE,Russia_ATH_mens.csv,5.33,,,
1996,2000,2,0,5.6,1.155,0.24821,FALSE,United_Kingdom_ATH_womens.csv,5.6,,,
1996,2000,0,4,5.6,1.036,0.30008,FALSE,United_Kingdom_SAL_mens.csv,5.6,,,
1996,2000,0,4,5.68,0.893,0.37205,FALSE,Kenya_ATH_mens.csv,5.68,,,
1996,2000,-2,9,5.88,0.527,0.59791,FALSE,United_States_ATH_mens.csv,5.88,,,
1996,2000,1,2,5.91,1.192,0.23328,FALSE,Australia_CTR_mens.csv,5.91,,,
1996,2000,0,5,6,0,1,FALSE,Russia_GAR_womens.csv,6,,,
1996,2000,0,4,6,1.414,0.1573,FALSE,Russia_BOX_mens.csv,6,,,
1996,2000,0,5,6,3.162,0.00157,TRUE,Germany_FEN_mens.csv,6,,,
1996,2000,0,5,6,0,1,FALSE,Ukraine_GAR_mens.csv,6,,,
1996,2000,0,4,6,0,1,FALSE,United_States_GAR_womens.csv,6,,,
1996,2000,1,0,6,0,1,FALSE,United_Kingdom_JUD_womens.csv,6,,,
1996,2000,0,5,6,0,1,FALSE,Romania_GAR_womens.csv,6,,,
1996,2000,0,4,6,3.464,0.00053,TRUE,Romania_CSL_mens.csv,6,,,
1996,2000,0,3,6,2.449,0.01431,TRUE,Canada_ROW_womens.csv,6,,,
1996,2000,0,1,6,3.953,8.00E-05,TRUE,Russia_CTR_womens.csv,6,,,
1996,2000,0,2,6,2.828,0.00468,TRUE,Germany_FEN_womens.csv,6,,,
1996,2000,2,1,6,4.243,2.00E-05,TRUE,Canada_DIV_womens.csv,6,,,
1996,2000,1,2,6,0,1,FALSE,Switzerland_FEN_womens.csv,6,,,
1996,2000,1,0,6,0,1,FALSE,Italy_BOX_mens.csv,6,,,
1996,2000,0,3,6,0,1,FALSE,Russia_GAR_mens.csv,6,,,
1996,2000,1,2,6.16,1.435,0.15122,FALSE,Brazil_ATH_mens.csv,6.16,,,
1996,2000,1,2,6.19,1.927,0.05401,FALSE,Uzbekistan_BOX_mens.csv,6.19,,,
1996,2000,1,2,6.19,1.497,0.13438,FALSE,Cuba_WRF_mens.csv,6.19,,,
1996,2000,1,2,6.19,1.927,0.05401,FALSE,Belgium_CTR_mens.csv,6.19,,,
1996,2000,0,2,6.67,1.832,0.06691,FALSE,China_SHO_mens.csv,6.67,,,
1996,2000,1,0,7,0,1,FALSE,Greece_WRF_mens.csv,7,,,
1996,2000,1,1,7.2,6.708,0,TRUE,France_GAR_mens.csv,7.2,,,
1996,2000,2,0,7.33,1.309,0.19043,FALSE,Poland_ATH_mens.csv,7.33,,,
1996,2000,0,7,7.47,3.623,0.00029,TRUE,United_States_WRF_mens.csv,7.47,,,
1996,2000,3,1,7.7,2.645,0.00818,TRUE,Russia_ROW_womens.csv,7.7,,,
1996,2000,0,5,7.78,1.837,0.06617,FALSE,United_States_SAL_mens.csv,7.78,,,
1996,2000,2,2,8,0,1,FALSE,Romania_CSL_womens.csv,8,,,
1996,2000,2,2,8,0,1,FALSE,Poland_FEN_womens.csv,8,,,
1996,2000,3,1,8,2.828,0.00468,TRUE,Ukraine_CTR_mens.csv,8,,,
1996,2000,0,2,8,0,1,FALSE,Cuba_VVO_womens.csv,8,,,
1996,2000,-1,5,8,2.828,0.00468,TRUE,Netherlands_SWM_womens.csv,8,,,
1996,2000,2,2,8.17,3.157,0.00159,TRUE,Romania_SWM_womens.csv,8.17,,,
1996,2000,1,3,8.23,1.54,0.12358,FALSE,Ethiopia_ATH_mens.csv,8.23,,,
1996,2000,1,3,8.23,1.54,0.12358,FALSE,Germany_SAL_mens.csv,8.23,,,
1996,2000,2,2,8.26,1.856,0.06344,FALSE,Romania_ATH_womens.csv,8.26,,,
1996,2000,-1,9,8.39,0.812,0.41702,FALSE,Russia_ATH_womens.csv,8.39,,,
1996,2000,2,2,9,2.268,0.02334,TRUE,United_Kingdom_ROW_womens.csv,9,,,
1996,2000,2,2,9,6,0,TRUE,China_GAR_womens.csv,9,,,
1996,2000,0,5,9,0,1,FALSE,Japan_SWA_womens.csv,9,,,
1996,2000,1,3,9.6,7.303,0,TRUE,China_BDM_womens.csv,9.6,,,
1996,2000,2,1,9.81,2.213,0.0269,TRUE,Morocco_ATH_mens.csv,9.81,,,
1996,2000,3,2,10,3.098,0.00195,TRUE,Bahamas_ATH_mens.csv,10,,,
1996,2000,0,4,11,0,1,FALSE,Serbia_And_Montenegro_VVO_mens.csv,11,,,
1996,2000,0,5,11,0,1,FALSE,United_States_BKB_womens.csv,11,,,
1996,2000,0,8,11,0,1,FALSE,France_FEN_mens.csv,11,,,
1996,2000,0,7,11.2,2.27,0.02319,TRUE,United_Kingdom_CTR_mens.csv,11.2,,,
1996,2000,2,3,11.59,2.311,0.02082,TRUE,Italy_SWM_mens.csv,11.59,,,
1996,2000,0,8,11.69,1.931,0.05346,FALSE,Germany_CSL_mens.csv,11.69,,,
1996,2000,0,9,12,0,1,FALSE,Lithuania_BKB_mens.csv,12,,,
1996,2000,0,4,12,0,1,FALSE,Australia_BKB_womens.csv,12,,,
1996,2000,0,4,12,0,1,FALSE,Italy_VVO_mens.csv,12,,,
1996,2000,3,3,12,3.24,0.00119,TRUE,Nigeria_ATH_mens.csv,12,,,
1996,2000,0,9,12,0,1,FALSE,Brazil_VVO_womens.csv,12,,,
1996,2000,4,2,12,6,0,TRUE,Sweden_SWM_womens.csv,12,,,
1996,2000,0,11,12,0,1,FALSE,United_States_BKB_mens.csv,12,,,
1996,2000,2,3,12,3.162,0.00157,TRUE,Romania_ROW_womens.csv,12,,,
1996,2000,0,6,12,0,1,FALSE,Brazil_BKB_womens.csv,12,,,
1996,2000,4,2,12.47,4.313,2.00E-05,TRUE,Poland_CSL_mens.csv,12.47,,,
1996,2000,1,5,12.83,7.668,0,TRUE,Hungary_CSL_mens.csv,12.83,,,
1996,2000,0,5,13,0,1,FALSE,United_States_FBL_womens.csv,13,,,
1996,2000,5,2,13.35,2.959,0.00309,TRUE,Cuba_ATH_mens.csv,13.35,,,
1996,2000,3,4,13.93,4.344,1.00E-05,TRUE,Germany_ROW_womens.csv,13.93,,,
1996,2000,1,3,14.3,8.971,0,TRUE,China_SHO_womens.csv,14.3,,,
1996,2000,0,9,15,0,1,FALSE,Hungary_HBL_womens.csv,15,,,
1996,2000,0,6,15,0,1,FALSE,Spain_HBL_mens.csv,15,,,
1996,2000,4,2,15,8.165,0,TRUE,Japan_SWM_womens.csv,15,,,
1996,2000,0,7,15,0,1,FALSE,United_States_SBL_womens.csv,15,,,
1996,2000,0,7,15,0,1,FALSE,Australia_SBL_womens.csv,15,,,
1996,2000,0,9,15,0,1,FALSE,Denmark_HBL_womens.csv,15,,,
1996,2000,0,4,15,0,1,FALSE,Sweden_HBL_mens.csv,15,,,
1996,2000,1,8,15.66,3.035,0.0024,TRUE,United_Kingdom_ROW_mens.csv,15.66,,,
1996,2000,0,10,16,0,1,FALSE,Netherlands_HOC_womens.csv,16,,,
1996,2000,6,2,16,6.928,0,TRUE,Netherlands_SWM_mens.csv,16,,,
1996,2000,0,9,16,0,1,FALSE,Australia_HOC_mens.csv,16,,,
1996,2000,4,4,16,0,1,FALSE,Russia_SWA_womens.csv,16,,,
1996,2000,0,7,16,0,1,FALSE,Australia_HOC_womens.csv,16,,,
1996,2000,0,6,16,0,1,FALSE,Netherlands_HOC_mens.csv,16,,,
1996,2000,1,9,16.1,3.875,0.00011,TRUE,Australia_SWM_womens.csv,16.1,,,
1996,2000,0,12,17,0,1,FALSE,Norway_FBL_womens.csv,17,,,
1996,2000,5,4,18.26,5.826,0,TRUE,Netherlands_ROW_womens.csv,18.26,,,
1996,2000,3,6,18.42,5.296,0,TRUE,Croatia_ROW_mens.csv,18.42,,,
1996,2000,4,7,21.72,4.438,1.00E-05,TRUE,Jamaica_ATH_womens.csv,21.72,,,
1996,2000,8,3,22.83,4.522,1.00E-05,TRUE,Italy_ROW_mens.csv,22.83,,,
1996,2000,4,8,23.7,5.496,0,TRUE,Germany_CTR_mens.csv,23.7,,,
1996,2000,6,6,24,0,1,FALSE,Russia_WPO_mens.csv,24,,,
1996,2000,0,14,24,0,1,FALSE,Cuba_BSB_mens.csv,24,,,
1996,2000,0,19,24,0,1,FALSE,United_States_SWM_womens.csv,24,,,
1996,2000,7,5,24,0,1,FALSE,Russia_VVO_mens.csv,24,,,
1996,2000,0,19,24,0,1,FALSE,United_States_SWM_mens.csv,24,,,
1996,2000,7,5,24,0,1,FALSE,Russia_VVO_womens.csv,24,,,
1996,2000,1,15,25.14,8.641,0,TRUE,Australia_SWM_mens.csv,25.14,,,
1996,2000,5,8,26,0,1,FALSE,Hungary_WPO_mens.csv,26,,,
1996,2000,8,5,26,0,1,FALSE,Serbia_And_Montenegro_WPO_mens.csv,26,,,
1996,2000,6,7,28.82,5.4,0,TRUE,Australia_ROW_mens.csv,28.82,,,
1996,2000,7,8,30,0,1,FALSE,Norway_HBL_womens.csv,30,,,
1996,2000,7,8,30,0,1,FALSE,Argentina_HOC_womens.csv,30,,,
1996,2000,9,6,30,0,1,FALSE,Russia_HBL_mens.csv,30,,,
1996,2000,5,10,30,0,1,FALSE,Japan_SBL_womens.csv,30,,,
1996,2000,5,11,32,0,1,FALSE,South_Korea_HOC_mens.csv,32,,,
1996,2000,6,11,34,0,1,FALSE,Germany_FBL_womens.csv,34,,,
1996,2000,3,21,48,0,1,FALSE,South_Korea_BSB_mens.csv,48,,,
1988,1996,-2,7,-23.86,-1.828,0.06758,FALSE,Russia_ATH_womens.csv,23.86,,,
1992,1996,-8,0,-16,0,1,FALSE,Spain_HOC_womens.csv,16,,,
1992,1996,-6,0,-16,0,1,FALSE,France_HBL_mens.csv,16,,,
1992,1996,-11,0,-16,0,1,FALSE,Germany_HOC_womens.csv,16,,,
1992,1996,-2,0,-16,0,1,FALSE,Ghana_FBL_mens.csv,16,,,
1992,1996,-6,0,-16,0,1,FALSE,Pakistan_HOC_mens.csv,16,,,
1992,1996,-8,0,-16,0,1,FALSE,United_Kingdom_HOC_womens.csv,16,,,
1992,1996,-11,0,-16,0,1,FALSE,Germany_HOC_mens.csv,16,,,
1992,1996,-5,0,-15,0,1,FALSE,Norway_HBL_womens.csv,15,,,
1992,1996,-6,0,-14.18,-3.228,0.00125,TRUE,Cuba_ATH_mens.csv,14.18,,,
1988,1996,-2,0,-14,0,1,FALSE,Russia_HBL_mens.csv,14,,,
1988,1996,-1,0,-13,0,1,FALSE,Russia_WPO_mens.csv,13,,,
1992,1996,-9,0,-13,0,1,FALSE,Romania_ROW_mens.csv,13,,,
1992,1996,-6,0,-12,0,1,FALSE,China_BKB_womens.csv,12,,,
1988,1996,-1,0,-12,0,1,FALSE,Argentina_VVO_mens.csv,12,,,
1992,1996,-7,0,-12,0,1,FALSE,Croatia_BKB_mens.csv,12,,,
1992,1996,-8,0,-12,0,1,FALSE,United_States_VVO_womens.csv,12,,,
1988,1996,-3,0,-12,0,1,FALSE,Russia_VVO_womens.csv,12,,,
1992,1996,-3,0,-11.4,-2.739,0.00617,TRUE,Nigeria_ATH_mens.csv,11.4,,,
1992,1996,-5,2,-11.21,-2.832,0.00463,TRUE,Germany_ROW_womens.csv,11.21,,,
1992,1996,-4,0,-11,0,1,FALSE,United_States_VVO_mens.csv,11,,,
1988,1996,-1,0,-11,0,1,FALSE,Russia_BKB_womens.csv,11,,,
1992,1996,-5,0,-11,0,1,FALSE,Brazil_VVO_mens.csv,11,,,
1992,1996,-2,0,-11,0,1,FALSE,Canada_SAL_mens.csv,11,,,
1992,1996,-1,0,-9,0,1,FALSE,France_EVE_mens.csv,9,,,
1992,1996,-3,0,-8.4,-2.372,0.01771,TRUE,Germany_CTR_mens.csv,8.4,,,
1992,1996,-2,2,-8.21,-1.768,0.07698,FALSE,Morocco_ATH_mens.csv,8.21,,,
1992,1996,-3,1,-7.5,-2.094,0.03624,TRUE,Poland_CSL_mens.csv,7.5,,,
1992,1996,-3,0,-7.2,-2.739,0.00617,TRUE,New_Zealand_SAL_mens.csv,7.2,,,
1992,1996,-3,0,-7.2,-2.739,0.00617,TRUE,Poland_ROW_mens.csv,7.2,,,
1992,1996,-3,6,-7.02,-0.85,0.39511,FALSE,Kenya_ATH_mens.csv,7.02,,,
1992,1996,-1,0,-7,0,1,FALSE,Colombia_ATH_womens.csv,7,,,
1992,1996,-5,0,-7,0,1,FALSE,Slovenia_ROW_mens.csv,7,,,
1992,1996,-5,3,-6.86,-3.055,0.00225,TRUE,United_States_SAL_mens.csv,6.86,,,
1992,1996,-2,1,-6.67,-1.905,0.05678,FALSE,Denmark_CTR_mens.csv,6.67,,,
1988,1996,-1,4,-6.6,-3.873,0.00011,TRUE,Russia_CTR_mens.csv,6.6,,,
1992,1996,-3,2,-6.39,-1.325,0.18532,FALSE,Italy_ROW_mens.csv,6.39,,,
1992,1996,-1,0,-6,0,1,FALSE,New_Zealand_ATH_womens.csv,6,,,
1992,1996,-1,0,-6,0,1,FALSE,Japan_GAR_mens.csv,6,,,
1992,1996,-3,2,-6,-1.414,0.1573,FALSE,Cuba_WRF_mens.csv,6,,,
1992,1996,-3,1,-5.54,-1.391,0.16414,FALSE,United_Kingdom_ATH_womens.csv,5.54,,,
1992,1996,-2,0,-5.5,-2,0.0455,TRUE,Hungary_WRF_mens.csv,5.5,,,
1992,1996,-2,0,-5.5,-2,0.0455,TRUE,Austria_ROW_mens.csv,5.5,,,
1992,1996,-3,0,-5.4,-2.739,0.00617,TRUE,Germany_FEN_mens.csv,5.4,,,
1992,1996,-1,1,-5.32,-1.124,0.2611,FALSE,Netherlands_CTR_mens.csv,5.32,,,
1992,1996,-3,0,-5.25,-3.464,0.00053,TRUE,United_Kingdom_JUD_womens.csv,5.25,,,
1992,1996,-3,0,-5.14,-1.775,0.07593,FALSE,Spain_SAL_mens.csv,5.14,,,
1992,1996,-4,0,-5,0,1,FALSE,Hungary_JUD_mens.csv,5,,,
1992,1996,-1,2,-4.67,-3.464,0.00053,TRUE,France_JUD_womens.csv,4.67,,,
1992,1996,-2,0,-4.67,-2.449,0.01431,TRUE,Hungary_GAR_womens.csv,4.67,,,
1992,1996,-1,0,-4.33,-1.225,0.22067,FALSE,Bahamas_ATH_mens.csv,4.33,,,
1992,1996,-2,0,-4.33,-0.905,0.36571,FALSE,Spain_ATH_mens.csv,4.33,,,
1992,1996,-1,2,-4.14,-0.855,0.39261,FALSE,Spain_CTR_mens.csv,4.14,,,
1992,1996,-1,0,-4.12,-1.069,0.28505,FALSE,Australia_ATH_mens.csv,4.12,,,
1992,1996,-1,0,-4,0,1,FALSE,Argentina_TEN_mens.csv,4,,,
1992,1996,-1,0,-4,0,1,FALSE,Austria_EVE_mens.csv,4,,,
1992,1996,-1,0,-4,0,1,FALSE,Poland_BOX_mens.csv,4,,,
1992,1996,-2,0,-4,-1.155,0.24821,FALSE,Cuba_ATH_womens.csv,4,,,
1992,1996,-3,0,-3.75,-3.464,0.00053,TRUE,Hungary_CSL_womens.csv,3.75,,,
1992,1996,-1,0,-3.67,-1.225,0.22067,FALSE,New_Zealand_CTR_mens.csv,3.67,,,
1992,1996,-1,2,-3.6,-2.739,0.00617,TRUE,Australia_CTR_womens.csv,3.6,,,
1992,1996,-1,0,-3.5,-1.155,0.24821,FALSE,Japan_SWM_womens.csv,3.5,,,
1992,1996,-1,0,-3.5,-1.414,0.1573,FALSE,Germany_GAR_mens.csv,3.5,,,
1992,1996,-2,2,-3.16,-0.452,0.65114,FALSE,Germany_ATH_mens.csv,3.16,,,
1992,1996,-3,1,-3.15,-1.051,0.2932,FALSE,Bulgaria_CSL_mens.csv,3.15,,,
1992,1996,-1,0,-3,0,1,FALSE,South_Africa_TEN_mens.csv,3,,,
1992,1996,-2,0,-3,0,1,FALSE,Estonia_SAL_mens.csv,3,,,
1992,1996,-2,0,-3,0,1,FALSE,Finland_ARC_mens.csv,3,,,
1992,1996,-2,0,-3,0,1,FALSE,Australia_TEN_womens.csv,3,,,
1992,1996,-1,0,-3,0,1,FALSE,France_ARC_mens.csv,3,,,
1992,1996,-1,0,-2.67,-1.225,0.22067,FALSE,Denmark_SAL_mens.csv,2.67,,,
1992,1996,-2,0,-2.67,-2.449,0.01431,TRUE,New_Zealand_SAL_womens.csv,2.67,,,
1992,1996,-1,1,-2.67,-2.449,0.01431,TRUE,Germany_CTR_womens.csv,2.67,,,
1992,1996,-1,0,-2.5,-1.414,0.1573,FALSE,Canada_JUD_mens.csv,2.5,,,
1992,1996,-1,0,-2.5,-1.414,0.1573,FALSE,Hungary_BOX_mens.csv,2.5,,,
1992,1996,-1,0,-2.5,-1.414,0.1573,FALSE,South_Korea_SHO_mens.csv,2.5,,,
1992,1996,-1,2,-2.5,-2,0.0455,TRUE,Indonesia_BDM_mens.csv,2.5,,,
1992,1996,-1,0,-2.33,-1.225,0.22067,FALSE,Latvia_CTR_mens.csv,2.33,,,
1992,1996,-1,0,-2.33,-1.225,0.22067,FALSE,Poland_SWM_mens.csv,2.33,,,
1992,1996,-1,0,-2,-1.225,0.22067,FALSE,United_Kingdom_JUD_mens.csv,2,,,
1992,1996,-1,0,-2,-1.225,0.22067,FALSE,Spain_SWM_mens.csv,2,,,
1992,1996,-1,0,-2,-1.414,0.1573,FALSE,South_Africa_ATH_womens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,Croatia_TEN_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,Mongolia_SHO_womens.csv,2,,,
1992,1996,-1,0,-2,-1.069,0.28505,FALSE,France_SWM_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,France_TTE_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,Algeria_ATH_womens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,Poland_MPN_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,Turkey_JUD_womens.csv,2,,,
1992,1996,-1,0,-2,-1.414,0.1573,FALSE,United_States_DIV_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,United_Kingdom_ARC_mens.csv,2,,,
1992,1996,-1,0,-2,0,1,FALSE,South_Korea-1_TTE_mens.csv,2,,,
1992,1996,-1,0,-1.8,-1.118,0.26355,FALSE,Qatar_ATH_mens.csv,1.8,,,
1992,1996,-1,0,-1.71,-1.08,0.28009,FALSE,United_Kingdom_CSL_mens.csv,1.71,,,
1992,1996,-1,0,-1.67,-1.225,0.22067,FALSE,Norway_SHO_mens.csv,1.67,,,
1992,1996,-2,1,-1.65,-0.438,0.6616,FALSE,Germany_SHO_mens.csv,1.65,,,
1992,1996,-1,0,-1.5,-1.414,0.1573,FALSE,Germany_TTE_mens.csv,1.5,,,
1992,1996,-1,1,-1.5,-1.414,0.1573,FALSE,China_ARC_womens.csv,1.5,,,
1992,1996,-1,0,-1.5,-1.414,0.1573,FALSE,Sweden_SHO_mens.csv,1.5,,,
1992,1996,-1,0,-1.5,-1.414,0.1573,FALSE,Peru_SHO_mens.csv,1.5,,,
1992,1996,-1,0,-1.5,-1.155,0.24821,FALSE,Morocco_BOX_mens.csv,1.5,,,
1992,1996,-1,0,-1.5,-1.414,0.1573,FALSE,South_Korea_TTE_mens.csv,1.5,,,
1992,1996,-1,0,-1.5,-1.414,0.1573,FALSE,Sweden_TTE_mens.csv,1.5,,,
1992,1996,-1,0,-1.4,-1.118,0.26355,FALSE,South_Korea_WLF_mens.csv,1.4,,,
